obsid next_obsid time timestop date datestop gui_ms manvr_angle one_shot roll_err point_err
17158 18059 570204747.603 570217498.6036202 2016:026:14:11:19.419 2016:026:17:43:50.420 ENAB 70.11481697276805 18.01274871826172 2.7656913628125017 0.7290374445169067
18059 18062 570219191.9039999 570224363.0290104 2016:026:18:12:03.720 2016:026:19:38:14.845 ENAB 15.201926958055342 4.332542419433594 3.067015173212689 0.8974185229480865
18062 18247 570225202.504 570250393.9304887 2016:026:19:52:14.320 2016:027:02:52:05.746 ENAB 73.58014614898961 42.27649688720703 1.6442692017057488 0.6088699235511417
18247 51304 570252176.406 570270692.0066414 2016:027:03:21:48.222 2016:027:08:30:23.823 ENAB 0.0 6.59201717376709 1.9014063088923119 0.4126525717414233
51303 51302 570272910.107 570275438.781911 2016:027:09:07:21.923 2016:027:09:49:30.598 ENAB 36.4010327455344 12.61489200592041 3.1854120960356855 0.6351360154281478
51302 51301 570276657.5070001 570288849.8826725 2016:027:10:09:49.323 2016:027:13:33:01.699 ENAB 26.896719876958265 5.146629810333252 1.9025877857101365 0.3812753548639561
51301 51300 570289925.108 570306775.0836906 2016:027:13:50:56.924 2016:027:18:31:46.900 ENAB 106.9190336959812 25.86964988708496 3.3426867190835976 0.4690056416492037
51300 51299 570308973.709 570310370.7838948 2016:027:19:08:25.525 2016:027:19:31:42.600 ENAB 107.25024752148688 23.217418670654297 2.5921231367365385 0.26999142117273883
51299 51298 570312573.5090001 570313730.7340856 2016:027:20:08:25.325 2016:027:20:27:42.550 ENAB 88.80369781029972 40.01545333862305 1.535576110897259 0.30438524488529844
51298 16708 570315710.009 570320471.1344684 2016:027:21:00:41.825 2016:027:22:20:02.950 ENAB 96.934527616206 36.299339294433594 2.293309543419535 0.4236786212823376
16708 18118 570322561.11 570363318.1869018 2016:027:22:54:52.926 2016:028:10:14:10.003 ENAB 108.37906968922944 45.71327209472656 0.9038561417428446 0.38630241354051303
18118 17840 570365561.912 570370393.7623036 2016:028:10:51:33.728 2016:028:12:12:05.578 ENAB 11.624391988688647 0.7011054754257202 1.0164310745165768 0.42228460719735084
17840 18345 570371150.212 570378523.0377653 2016:028:12:24:42.028 2016:028:14:27:34.854 ENAB 51.30460615318434 16.713600158691406 3.2240829295741635 0.4941743614896172
18345 18101 570379957.013 570405137.1642768 2016:028:14:51:28.829 2016:028:21:51:08.980 ENAB 48.70409794315246 12.198771476745605 1.688491120580995 0.4945691930831236
18101 17177 570406533.214 570418717.390048 2016:028:22:14:25.030 2016:029:01:37:29.206 ENAB 105.43931367667443 6.337198734283447 1.1342536248709876 0.6423555379394112
17177 17759 570420862.715 570435052.8159758 2016:029:02:13:14.531 2016:029:06:09:44.632 ENAB 103.56433494774471 23.713102340698242 2.044931253379125 0.7725249108661891
17759 18217 570437213.516 570449363.8667886 2016:029:06:45:45.332 2016:029:10:08:15.683 ENAB 41.205319538696195 11.296177864074707 0.9055790040170091 0.479175165708009
18217 17125 570450653.317 570470880.6680106 2016:029:10:29:45.133 2016:029:16:06:52.484 ENAB 70.4310095368083 6.688663959503174 3.035304715568184 0.5866375979281214
17125 51297 570472567.818 570499723.1446487 2016:029:16:34:59.634 2016:030:00:07:34.961 ENAB 0.0 6.503486156463623 1.4345184459983085 0.5481641171069895
51296 51295 570501956.62 570504530.3949218 2016:030:00:44:48.436 2016:030:01:27:42.211 ENAB 167.99564458061656 5.0067362785339355 4.348722209831593 0.5452788251818557
51295 51294 570507508.02 570511583.4203223 2016:030:02:17:19.836 2016:030:03:25:15.236 ENAB 100.39262850202877 15.609821319580078 1.482028699501873 0.5298961638247371
51294 51293 570513682.62 570518844.5207347 2016:030:04:00:14.436 2016:030:05:26:16.337 ENAB 81.97602000623002 7.649139404296875 2.7266559762647047 0.5889924609850119
51293 51292 570520681.321 570534638.7466317 2016:030:05:56:53.137 2016:030:09:49:30.563 ENAB 112.40341823388245 20.89127540588379 3.6761190936920434 0.7154010021671172
51292 51290 570536909.122 570548392.1974128 2016:030:10:27:20.938 2016:030:13:38:44.013 ENAB 103.2798503416834 48.669654846191406 1.606476756174445 0.7136550814386182
51290 17499 570550566.223 570551390.3225832 2016:030:14:14:58.039 2016:030:14:28:42.139 ENAB 67.53305821997726 20.230493545532227 2.765793940714553 0.3601932993396623
17499 17756 570553063.123 570593974.9750018 2016:030:14:56:34.939 2016:031:02:18:26.791 ENAB 63.248111099603 5.570287227630615 0.9022203956467238 0.7446764024277177
17756 16363 570595559.625 570599748.8003298 2016:031:02:44:51.441 2016:031:03:54:40.616 ENAB 40.081411674324166 16.17262077331543 1.8550513924756487 0.5737228782579377
16363 17869 570601041.3249999 570611212.4009808 2016:031:04:16:13.141 2016:031:07:05:44.217 ENAB 126.14327073778746 27.05837059020996 1.669594777753423 0.5320641678573966
17869 17201 570613669.326 570633824.9272652 2016:031:07:46:41.142 2016:031:13:22:36.743 ENAB 78.83540783952799 14.108449935913086 1.0336921796352148 0.5921516221202568
17201 17161 570635624.827 570697805.4308991 2016:031:13:52:36.643 2016:032:07:08:57.247 ENAB 65.66084804642232 17.008975982666016 1.2811312796863152 0.6561068110728738
17161 18052 570699441.3310001 570707210.8314334 2016:032:07:36:13.147 2016:032:09:45:42.647 ENAB 10.929665179952854 3.753995895385742 1.0080295710212221 0.502114534565069
18052 51289 570707948.831 570728833.2076615 2016:032:09:58:00.647 2016:032:15:46:05.024 ENAB 0.0 6.013857841491699 4.117415486535037 0.6523879883370722
51288 51287 570730625.933 570736178.3580787 2016:032:16:15:57.749 2016:032:17:48:30.174 ENAB 23.121503121940172 10.167962074279785 5.603304167353052 0.8103739918558509
51287 51286 570737177.733 570770374.4100211 2016:032:18:05:09.549 2016:033:03:18:26.226 ENAB 101.20173354071424 20.203508377075195 1.0697017600723657 0.6862817940212877
51286 51285 570772495.135 570773657.4852076 2016:033:03:53:46.951 2016:033:04:13:09.301 ENAB 86.8907341808787 3.9610536098480225 0.7187273317028827 0.45128446160190144
51285 51284 570775545.535 570776868.81039 2016:033:04:44:37.351 2016:033:05:06:40.626 ENAB 92.00201681909424 23.617572784423828 1.614738164294029 0.5163279138309904
51284 17887 570778870.636 570781952.8106787 2016:033:05:40:02.452 2016:033:06:31:24.627 ENAB 53.51112310436896 27.980796813964844 3.0818071843313684 0.7415583001238136
17887 18730 570783442.1359999 570794291.7613796 2016:033:06:56:13.952 2016:033:09:57:03.577 ENAB 71.5161868888815 14.853241920471191 1.1975086408514846 0.7858596967064944
18730 17868 570795996.336 570826175.4131906 2016:033:10:25:28.152 2016:033:18:48:27.229 ENAB 89.33141215820932 20.083942413330078 2.029927040322475 0.6947346605683822
17868 18755 570828132.138 570848295.9394472 2016:033:19:21:03.954 2016:034:00:57:07.755 ENAB 104.43137264400066 24.726802825927734 2.146193730780122 0.7055449063137578
18755 18743 570850468.9399999 570899618.7173884 2016:034:01:33:20.756 2016:034:15:12:30.533 ENAB 105.59710955892902 18.084665298461914 1.3542901320786986 0.7197805242362243
18743 51283 570901788.643 570957733.1456922 2016:034:15:48:40.459 2016:035:07:21:04.962 ENAB 0.0 7.291139125823975 1.5542488834239059 1.0476218591524156
51282 51281 570960439.1459999 570963022.145993 2016:035:08:06:10.962 2016:035:08:49:13.962 ENAB 1.4885019271992683 3.3321022987365723 1.3113284281285413 0.7695838853540687
51281 51280 570963391.146 570995009.3228116 2016:035:08:55:22.962 2016:035:17:42:21.139 ENAB 150.62941329878063 52.44655227661133 4.712954271126652 0.9871099353547542
51280 17210 570997818.848 571005260.3483944 2016:035:18:29:10.664 2016:035:20:33:12.164 ENAB 52.634416615200664 17.470661163330078 1.800706096465748 0.5293538310048227
17210 17867 571006728.148 571045646.3756906 2016:035:20:57:39.964 2016:036:07:46:18.192 ENAB 48.27371654440928 8.33773136138916 0.9164475473279325 0.5639169134146746
17867 18155 571047031.151 571069282.8770345 2016:036:08:09:22.967 2016:036:14:20:14.693 ENAB 78.91025471472494 8.453849792480469 1.1583035542850466 0.49574242643083566
18155 17729 571071081.752 571086265.0780002 2016:036:14:50:13.568 2016:036:19:03:16.894 ENAB 148.3934847000819 8.173450469970703 5.155156306032429 0.6695241863816849
17729 18230 571088986.453 571104173.8790184 2016:036:19:48:38.269 2016:037:00:01:45.695 ENAB 177.9144005116453 12.224921226501465 0.9245786788855583 0.6172197347624635
18230 18760 571107292.954 571127476.2303435 2016:037:00:53:44.770 2016:037:06:30:08.046 ENAB 20.08498551932055 4.057817459106445 1.8888873850629204 0.6232606858605385
18760 17842 571128420.255 571134113.1057209 2016:037:06:45:52.071 2016:037:08:20:44.922 ENAB 58.670260627342785 5.2101359367370605 5.485858922834912 0.9343434667115313
17842 18214 571135640.356 571139825.4310457 2016:037:08:46:12.172 2016:037:09:55:57.247 ENAB 7.778082906201807 4.164240837097168 1.8774264843831454 0.503633922839985
18214 16647 571140474.256 571149221.60658 2016:037:10:06:46.072 2016:037:12:32:33.423 ENAB 75.16567821224852 13.485613822937012 3.2778295705923655 0.7184400601120716
16647 51279 571150970.257 571186880.1087215 2016:037:13:01:42.073 2016:037:23:00:11.925 ENAB 0.0 8.063648223876953 1.0427829773672475 0.5744492913252466
51278 51277 571189411.859 571226007.4359465 2016:037:23:42:23.675 2016:038:09:52:19.252 ENAB 112.5698644133657 13.899258613586426 3.0295156862676254 0.7388014406845996
51277 51276 571228247.061 571233438.6863691 2016:038:10:29:38.877 2016:038:11:56:10.502 ENAB 95.05959384289466 30.25813102722168 3.7544007105251422 0.616019644595253
51276 18102 571235499.9610001 571237316.2615896 2016:038:12:30:31.777 2016:038:13:00:48.078 ENAB 85.13645440014118 26.24302864074707 2.26288478759436 0.5427255518309482
18102 18291 571239226.862 571251956.3374223 2016:038:13:32:38.678 2016:038:17:04:48.153 ENAB 53.58731377433322 17.058490753173828 6.952940909559504 0.8398839058736963
18291 18756 571253433.3629999 571269600.6884257 2016:038:17:29:25.179 2016:038:21:58:52.504 ENAB 84.22905203543412 16.982133865356445 5.1617898771348045 1.0736950157465084
18756 18098 571271481.564 571310653.9907604 2016:038:22:30:13.380 2016:039:09:23:05.807 ENAB 90.52786211497393 4.66278076171875 1.1652976338108423 0.7753765136982446
18098 18113 571312608.666 571324790.7915645 2016:039:09:55:40.482 2016:039:13:18:42.608 ENAB 25.77424572008953 6.896954536437988 0.9454841678812257 0.6664291425321165
18113 18115 571325839.367 571330323.7418791 2016:039:13:36:11.183 2016:039:14:50:55.558 ENAB 62.31366593864947 31.126256942749023 7.942023874956343 0.9004104040627441
18115 18075 571331944.267 571336884.7672523 2016:039:15:17:56.083 2016:039:16:40:16.583 ENAB 71.98058281697729 18.113449096679688 5.21797778217532 0.9721510906957523
18075 18154 571338598.5669999 571348774.7679285 2016:039:17:08:50.383 2016:039:19:58:26.584 ENAB 21.757779276123475 1.962557077407837 1.7766196982437925 0.7575320943120117
18154 18295 571349758.768 571365411.5438747 2016:039:20:14:50.584 2016:040:00:35:43.360 ENAB 18.418754079501387 9.261848449707031 2.125077109147955 0.7230743728019725
18295 17029 571366326.869 571382547.4948494 2016:040:00:50:58.685 2016:040:05:21:19.311 ENAB 19.478748976066452 5.503777027130127 1.9263932615532378 0.6087690283919256
17029 17181 571383485.37 571388844.0702076 2016:040:05:36:57.186 2016:040:07:06:15.886 ENAB 11.48274075343274 4.518925666809082 3.793170197441691 0.6283788621537819
17181 17155 571389598.4699999 571395986.2706138 2016:040:07:18:50.286 2016:040:09:05:18.087 ENAB 12.680392805018283 3.7381436824798584 2.45194806236347 0.6150696621650027
17155 17207 571396769.371 571405823.1961372 2016:040:09:18:21.187 2016:040:11:49:15.012 ENAB 65.85702781810143 20.23648452758789 2.104489123897094 1.2699452682739691
17207 51275 571407462.171 571414046.7716044 2016:040:12:16:33.987 2016:040:14:06:18.588 ENAB 0.0 3.5163235664367676 1.2905684916980578 0.6053954760646596
51274 51273 571415797.472 571417888.4718226 2016:040:14:35:29.288 2016:040:15:10:20.288 ENAB 108.69291824909925 22.69243049621582 1.3145806728943952 0.7190506396910858
51273 51272 571420114.772 571428501.3224255 2016:040:15:47:26.588 2016:040:18:07:13.138 ENAB 167.72690318365278 39.83905029296875 1.4630543501943627 0.9254069691810606
51272 51271 571431529.173 571435898.7478456 2016:040:18:57:40.989 2016:040:20:10:30.564 ENAB 107.97652963350158 45.43899917602539 3.1256548551973387 0.5986910923486549
51271 17129 571438142.473 571464570.0494744 2016:040:20:47:54.289 2016:041:04:08:21.865 ENAB 89.9011907652968 24.189010620117188 2.5745723203313764 0.6524549505274366
17129 17153 571466543.1750001 571507385.3269063 2016:041:04:41:14.991 2016:041:16:01:57.143 ENAB 49.31839079629846 5.58945894241333 2.9383811183387243 0.7938476319141022
17153 17090 571508789.577 571522973.5277919 2016:041:16:25:21.393 2016:041:20:21:45.344 ENAB 50.341348650865655 22.532413482666016 2.5936392936574624 0.6448257875353439
17090 18768 571524414.678 571549574.3293028 2016:041:20:45:46.494 2016:042:03:45:06.145 ENAB 42.294498769632945 9.170198440551758 1.5457407874560842 0.8453921103457026
18768 51269 571550888.379 571644635.9097024 2016:042:04:07:00.195 2016:043:06:09:27.726 ENAB 0.0 3.823394298553467 1.3552325581119227 0.5016850927784499
51268 51267 571646287.1850001 571648251.0849078 2016:043:06:36:59.001 2016:043:07:09:42.901 ENAB 156.5590190981537 41.617027282714844 3.1665976654523527 0.5313525664913626
51267 51266 571651129.285 571653749.1852201 2016:043:07:57:41.101 2016:043:08:41:21.001 ENAB 104.11443904329788 53.092037200927734 3.444453692916318 0.6579721540154658
51266 51265 571655946.7850001 571659121.2105253 2016:043:09:17:58.601 2016:043:10:10:53.027 ENAB 133.28109132051068 30.39842414855957 1.2766700507914068 0.518716793806277
51265 51264 571661678.586 571681552.3117993 2016:043:10:53:30.402 2016:043:16:24:44.128 ENAB 88.94854651174876 17.777063369750977 1.410526667824331 0.5849756867755105
51264 16988 571683502.887 571692303.53741 2016:043:16:57:14.703 2016:043:19:23:55.353 ENAB 28.372091529543624 6.286528587341309 2.105719450908217 0.7541728232562108
16988 16962 571693396.187 571696933.462673 2016:043:19:42:08.003 2016:043:20:41:05.279 ENAB 29.37262945764563 10.461668014526367 3.9407846534942745 0.6872803607264419
16962 18061 571698049.6880001 571724071.3642144 2016:043:20:59:41.504 2016:044:04:13:23.180 ENAB 22.723872472485752 14.84302806854248 4.794758249531758 0.8403160068442241
18061 18445 571725072.789 571732588.0896982 2016:044:04:30:04.605 2016:044:06:35:19.906 ENAB 30.99530643087057 14.84461498260498 3.8655748658821016 0.6220476759052624
18445 18055 571733736.09 571740153.6151279 2016:044:06:54:27.906 2016:044:08:41:25.431 ENAB 99.84247199696486 31.57095718383789 2.329305232317465 0.7588496256716502
18055 16673 571742268.1899999 571767415.5416763 2016:044:09:16:40.006 2016:044:16:15:47.358 ENAB 31.32614293650746 2.9613418579101562 0.7646320140473128 0.5172512622128811
16673 18765 571768561.492 571823432.8198581 2016:044:16:34:53.308 2016:045:07:49:24.636 ENAB 107.78612223787998 28.53639793395996 2.3726610732841715 0.6793999151727529
18765 51263 571825645.795 571845799.3461283 2016:045:08:26:17.611 2016:045:14:02:11.162 ENAB 71.11250214439191 31.695720672607422 4.606010144803904 0.6819771966865336
18056 51262 571849114.196 571873233.4726865 2016:045:14:57:26.012 2016:045:21:39:25.289 ENAB 0.0 5.525559902191162 0.70484004905083 0.6307694051742437
51261 51260 571876190.598 571886525.6734415 2016:045:22:28:42.414 2016:046:01:20:57.489 ENAB 105.92179637092855 42.625328063964844 2.994966705974349 0.5738330585182175
51260 51259 571888740.699 571893412.6488327 2016:046:01:57:52.515 2016:046:03:15:44.465 ENAB 129.36310893583823 9.092741012573242 0.779121825563921 0.5854913653804139
51259 51258 571895878.799 571902704.2743604 2016:046:03:56:50.615 2016:046:05:50:36.090 ENAB 107.52198053594577 22.804080963134766 1.6567780928610345 0.5643925888889396
51258 51257 571904915.199 571908068.099665 2016:046:06:27:27.015 2016:046:07:19:59.916 ENAB 165.44711506999766 19.33952522277832 6.046886133924895 0.7214099201824109
51257 17498 571911036.5 571923498.4505415 2016:046:08:09:28.316 2016:046:11:37:10.267 ENAB 58.309937340776386 16.32663345336914 1.458611299424378 0.6358934574666399
17498 18111 571925038.001 571950874.1520963 2016:046:12:02:49.817 2016:046:19:13:25.968 ENAB 158.73665813634628 5.147623538970947 1.3861776510382586 0.46317682823721223
18111 18766 571953733.902 571957721.1524853 2016:046:20:01:05.718 2016:046:21:07:32.968 ENAB 15.494866647871296 3.272120952606201 1.5275464691805385 0.6000791769694159
18766 17104 571958576.003 572000358.0799068 2016:046:21:21:47.819 2016:047:08:58:09.896 ENAB 27.965000863789744 17.281503677368164 4.453731403259931 0.8183896895062575
17104 18116 572001462.005 572062048.7334288 2016:047:09:16:33.821 2016:048:02:06:20.549 ENAB 68.28478537038673 10.202153205871582 1.1459646783109432 0.5867365950772352
18116 18764 572063708.209 572067889.1837608 2016:048:02:34:00.025 2016:048:03:43:41.000 ENAB 72.8130906456833 15.492870330810547 3.4460948042794466 0.6225813886545857
18764 51255 572069608.109 572099394.6105514 2016:048:04:12:19.925 2016:048:12:28:46.427 ENAB 0.0 2.228198528289795 4.139949848081954 0.7687133707824267
